,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,54,654,54,100,46,54,54,56,56,0,54,54,57,57,0,0.006535280302256714,0.015146873617209572,55,77,22,2,3,3,4,7,67,62,20
1,166,782,85,100,15,198,208,83,88,5,166,208,86,91,5,0.01766567956703768,0.03349331154906566,80,90,10,2,2,2,10,9,0,39,15
2,235,851,91,100,9,248,248,90,90,0,248,248,92,92,0,0.01667857993805099,0.020729092208720514,77,85,8,2,2,2,11,15,33,19,75
3,0,616,1,100,99,0,78,1,46,45,0,78,1,60,59,0.0,0.012900371013308825,1,76,75,2,-1,3,8,0,30,79,37
4,126,742,82,100,18,108,118,69,74,5,108,118,77,80,3,0.008543517478471017,0.01773375540351952,66,82,16,2,3,3,8,13,39,24,77
5,40,656,54,100,46,48,62,70,79,9,40,62,70,80,10,0.006841621566424997,0.020967357636406957,60,84,24,2,2,2,3,1,94,55,30
6,544,1144,100,100,0,288,288,98,98,0,288,288,98,98,0,0.05320126621055856,0.05779638517308282,99,99,0,2,2,2,9,36,54,2,21
7,70,172,55,82,27,108,108,63,63,0,54,56,51,51,0,0.005003573981415297,0.005173763572619898,53,54,1,4,3,3,8,6,27,41,95
8,22,638,43,100,57,58,88,39,48,9,22,88,43,63,20,0.002484768031587188,0.029034344259505088,47,89,42,2,3,3,8,2,30,75,0
9,6,212,29,93,64,14,18,32,35,3,6,18,29,44,15,0.0002042275094455223,0.006262976956329351,31,60,29,3,4,4,3,1,82,4,77
10,22,22,40,40,0,46,46,38,38,0,22,22,40,40,0,0.003437829742332959,0.003437829742332959,44,44,0,-1,3,3,6,2,71,83,96
