,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,152,152,84,84,0,78,78,68,68,0,78,78,71,71,0,0.012525953912658701,0.012525953912658701,74,74,0,-1,2,2,4,14,83,32,84
1,90,90,61,61,0,154,154,67,67,0,90,90,61,61,0,0.006467204465774873,0.006467204465774873,57,57,0,-1,2,2,10,6,18,28,79
2,50,50,60,60,0,54,54,55,55,0,54,54,60,60,0,0.005480104836788182,0.005480104836788182,56,56,0,-1,3,3,4,5,84,47,79
3,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,14,0,17,59,76
4,206,308,89,96,7,128,128,67,67,0,128,128,79,79,0,0.01783586915824228,0.018210286258892407,81,81,0,4,3,3,8,16,15,12,49
5,22,22,42,42,0,46,46,39,39,0,22,22,42,42,0,0.002110350930937064,0.002110350930937064,44,44,0,-1,3,3,6,2,41,83,66
6,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,4,1,53,45,92
7,76,76,62,62,0,90,90,65,65,0,76,76,61,61,0,0.009088124170325743,0.009088124170325743,66,66,0,-1,2,2,6,6,74,34,81
8,46,252,53,93,40,64,64,57,57,0,46,64,52,64,12,0.004935498144933456,0.009258313761530345,52,68,16,3,2,2,5,2,88,52,47
9,116,732,80,100,20,94,104,70,84,14,94,104,72,85,13,0.012832295176826986,0.01834643793185609,74,83,9,2,2,2,5,8,37,17,83
10,0,206,1,95,94,0,14,1,31,30,0,14,1,38,37,0.0,0.004050512270669526,1,51,50,3,-1,4,3,0,94,80,13
11,0,1640,1,100,99,0,118,1,60,59,0,92,1,63,62,0.0,0.016610504101569147,1,78,77,1,-1,2,13,0,13,97,33
12,115,321,79,97,18,146,146,79,79,0,115,146,79,86,7,0.008951972497362062,0.009973110044589673,68,69,1,3,2,2,8,8,30,57,43
13,52,668,56,100,44,44,44,49,49,0,44,44,55,55,0,0.008577555396711936,0.015317063208414174,66,79,13,2,3,3,4,6,79,34,48
14,6,6,29,29,0,48,48,34,34,0,6,6,29,29,0,0.00037441710065012424,0.00037441710065012424,32,32,0,-1,4,4,12,1,3,88,99
15,24,230,50,96,46,22,22,49,49,0,22,22,53,53,0,0.0018720855032506212,0.005582218591510943,44,59,15,3,3,3,2,4,90,64,26
16,94,300,67,96,29,176,176,85,85,0,94,176,67,88,21,0.011981347220803976,0.014636304843595765,74,77,3,3,2,2,8,5,30,25,73
17,0,206,1,90,89,0,22,1,32,31,0,22,1,40,39,0.0,0.005173763572619898,1,53,52,3,-1,4,5,0,50,36,48
18,0,206,1,93,92,0,10,1,31,30,0,9,1,37,36,0.0,0.002314578440382586,1,44,43,3,-1,4,3,0,58,97,70
19,0,1640,1,100,99,0,52,1,34,33,0,42,1,51,50,0.0,0.012491915994417782,1,71,70,1,-1,2,9,1,29,50,51
20,42,42,50,50,0,84,84,64,64,0,42,42,51,51,0,0.003199564314646516,0.003199564314646516,48,48,0,-1,2,2,5,2,50,61,84
21,118,324,86,98,12,72,72,79,79,0,72,72,80,80,0,0.02038871302631131,0.02392865652336703,85,88,3,3,2,2,3,9,75,39,57
22,96,197,67,89,22,128,128,76,76,0,96,97,67,68,1,0.008611593314952858,0.008611593314952858,66,66,0,5,3,3,8,7,57,21,68
23,100,100,82,82,0,100,100,98,98,0,100,100,98,98,0,0.10316893018822969,0.10313489226998877,100,100,0,4,1,1,2,29,98,11,64
24,6,6,27,27,0,20,20,27,27,0,6,6,27,27,0,6.807583648184077e-05,6.807583648184077e-05,27,27,0,-1,4,4,14,1,25,68,92
25,368,968,100,100,0,112,112,94,94,0,112,112,94,94,0,0.050954763606657814,0.06239150413560707,98,98,0,2,2,2,4,36,78,2,23
26,12,12,42,42,0,18,18,40,40,0,12,12,42,42,0,0.0017359338302869397,0.0017359338302869397,43,43,0,-1,4,4,3,2,92,52,59
27,111,317,74,95,21,94,94,62,62,0,94,94,69,69,0,0.008373327887266415,0.010007147962830594,62,69,7,3,2,2,5,8,52,57,83
28,100,100,60,60,0,100,100,52,52,0,100,100,60,60,0,0.026004969536063176,0.031212771026923995,89,91,2,2,1,1,9,13,29,24,28
29,100,100,64,64,0,100,100,59,59,0,100,100,64,64,0,0.04581503795227884,0.0460873412982062,98,98,0,4,1,1,6,17,40,6,63
30,8,214,41,97,56,12,12,39,39,0,8,12,41,43,2,0.001599782157323258,0.005548180673270023,43,58,15,3,4,4,2,2,97,61,26
31,0,1640,1,100,99,0,90,1,64,63,0,90,1,71,70,0.0,0.03716940671908506,1,93,92,1,-1,2,6,0,59,98,1
32,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,2,1,89,45,81
33,88,190,73,95,22,38,38,51,51,0,38,38,54,54,0,0.013104598522754349,0.014670342761836687,75,76,1,4,3,3,3,8,94,8,70
34,100,100,65,65,0,100,100,75,75,0,100,100,77,77,0,0.04979747438646653,0.04983151230470744,98,98,0,4,1,1,5,18,61,30,60
