,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,0,102,1,82,81,0,4,1,26,25,0,4,1,29,28,0.0,0.0006467204465774873,1,36,35,4,-1,5,2,0,91,93,74
1,60,60,60,60,0,60,60,53,53,0,60,60,60,60,0,0.005616256509751864,0.005616256509751864,57,57,0,-1,3,3,5,6,49,26,80
2,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,3,1,66,45,36
3,380,482,98,100,2,112,112,92,92,0,112,112,92,92,0,0.04983151230470744,0.05037611899656217,97,97,0,4,2,2,4,36,83,2,51
4,22,124,47,86,39,22,22,42,42,0,22,22,46,46,0,0.004016474352428605,0.005003573981415297,54,56,2,4,3,3,2,3,68,29,64
5,0,616,1,100,99,0,60,1,36,35,0,47,1,54,53,0.0,0.004833384390210695,1,57,56,2,-1,3,11,0,38,81,44
6,144,760,82,100,18,128,128,91,91,0,128,128,91,91,0,0.010824058000612683,0.01317267435923619,71,76,5,2,2,2,5,6,52,13,53
7,0,206,1,93,92,0,10,1,30,29,0,8,1,35,34,0.0,0.003199564314646516,1,48,47,3,-1,4,3,0,92,82,29
8,6,212,32,93,61,18,18,36,36,0,6,18,32,46,14,0.00034037918240920387,0.005514142755029102,34,55,21,3,4,4,3,1,64,88,31
9,375,991,100,100,0,144,144,88,88,0,144,144,89,89,0,0.0374076721467715,0.04132203274447735,94,95,1,2,2,2,6,29,34,1,29
10,0,101,1,79,78,0,5,1,24,23,0,1,1,24,23,0.0,0.00010211375472276115,1,28,27,6,-1,7,5,0,45,87,78
11,64,64,59,59,0,80,80,65,65,0,64,64,61,61,0,0.007420266176520644,0.007420266176520644,63,63,0,-1,3,3,5,4,37,38,96
12,0,616,1,100,99,0,34,1,46,45,0,34,1,54,53,0.0,0.015623404472582456,1,79,78,2,-1,3,4,0,78,85,16
13,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,12,0,3,89,87
14,100,100,69,69,0,100,100,57,57,0,100,100,69,69,0,0.05395010041185881,0.05602641342455495,98,99,1,3,1,1,8,29,57,1,28
15,338,538,96,100,4,168,168,96,96,0,168,168,96,96,0,0.03240409816535621,0.03386772864971578,91,92,1,3,2,2,6,29,40,0,75
16,0,206,1,92,91,0,20,1,31,30,0,12,1,36,35,0.0,0.0010211375472276116,1,40,39,3,-1,4,6,0,69,81,61
17,16,16,32,32,0,154,154,65,65,0,16,16,32,32,0,0.003165526396405596,0.003165526396405596,50,50,0,-1,3,3,14,3,8,46,98
18,94,300,77,100,23,62,62,82,82,0,62,62,84,84,0,0.013819394805813677,0.018754892950747133,77,85,8,3,2,2,3,9,60,31,34
19,126,126,79,79,0,120,120,78,78,0,120,120,78,78,0,0.012832295176826986,0.012832295176826986,73,73,0,-1,2,2,6,8,41,17,69
20,128,1728,82,100,18,152,152,84,84,0,128,152,81,85,4,0.015385139044896015,0.04857210932979339,78,97,19,1,2,2,8,9,57,39,3
21,0,616,1,100,99,0,48,1,62,61,0,48,1,63,62,0.0,0.025868817863099493,1,87,86,2,-1,3,3,0,82,85,1
22,22,638,47,100,53,44,54,48,53,5,22,54,47,57,10,0.0020422750944552232,0.016270124919159943,46,79,33,2,3,3,4,2,47,52,14
