,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,50,666,851,998,147,56,84,905,973,68,0.003778208924742163,0.011504816365431091,936,984,48,2,2,2,5,4,602,365,14
1,0,102,1,879,878,0,19,1,348,347,0.0,0.0,1,1,0,4,-1,5,18,0,29,643,563
2,42,248,800,973,173,40,40,698,698,0,0.0002723033459273631,0.002995336805200994,623,924,301,3,3,3,5,6,474,494,13
3,6,6,400,400,0,29,29,427,427,0,0.0,0.0,1,1,0,-1,4,4,13,1,97,618,907
4,88,294,868,973,105,148,148,960,960,0,0.003165526396405596,0.003369753905851118,924,928,4,3,2,2,10,5,169,412,460
5,14,115,616,936,320,18,18,637,637,0,0.0002382654276864427,0.0002382654276864427,584,584,0,5,4,4,3,5,577,362,342
6,100,306,886,978,92,128,128,953,953,0,0.002212464685659825,0.003812246842983083,895,936,41,3,2,2,9,9,168,375,43
7,42,144,805,942,137,110,110,962,962,0,0.0022465026039007454,0.0022465026039007454,902,902,0,4,2,2,6,3,526,559,870
8,0,101,1,966,965,0,3,1,332,331,0.0,3.4037918240920386e-05,1,405,404,5,-1,6,3,0,853,511,687
9,0,616,1,994,993,0,34,1,570,569,0.0,0.001055175465468532,1,813,812,2,-1,3,7,0,374,966,482
10,59,59,931,931,0,12,12,833,833,0,0.002484768031587188,0.002484768031587188,918,918,0,-1,4,4,2,28,920,41,783
11,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,13,0,90,847,685
12,99,99,952,952,0,22,22,877,877,0,0.00439089145307873,0.00439089145307873,953,953,0,-1,3,3,2,27,996,88,919
13,4,210,433,973,540,8,12,429,474,45,0.00013615167296368154,0.00037441710065012424,520,663,143,3,5,4,4,2,617,499,101
14,0,101,1,928,927,0,5,1,332,331,0.0,6.807583648184077e-05,1,447,446,5,-1,6,5,0,663,928,666
15,0,102,1,944,943,0,3,1,376,375,0.0,6.807583648184077e-05,1,445,444,4,-1,5,2,0,942,994,791
16,80,80,851,851,0,120,120,912,912,0,0.002144388849177984,0.002144388849177984,889,889,0,-1,2,2,11,8,379,186,735
17,10,10,505,505,0,50,50,518,518,0,0.00010211375472276115,0.00010211375472276115,479,479,0,-1,4,4,15,3,138,214,669
18,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,4,2,607,709,701
19,16,16,497,497,0,71,71,496,496,0,0.0,0.0,1,1,0,-1,3,3,21,1,3,935,911
20,0,102,1,893,892,0,13,1,371,370,0.0,0.0002382654276864427,1,590,589,4,-1,5,10,0,527,571,653
21,6,212,398,957,559,28,32,438,468,30,6.807583648184077e-05,0.0002723033459273631,444,601,157,3,4,4,12,2,375,560,220
22,6,6,404,404,0,34,34,475,475,0,0.0,0.0,1,1,0,-1,4,4,11,1,76,799,777
23,2,208,355,952,597,12,35,361,509,148,0.0,0.0007828721195411688,1,757,756,3,5,4,10,2,254,357,145
24,22,124,674,922,248,40,40,666,666,0,0.0002042275094455223,0.0005105687736138058,572,715,143,4,3,3,7,4,497,346,366
25,24,24,655,655,0,94,94,726,726,0,0.0002382654276864427,0.0002382654276864427,582,582,0,-1,3,3,15,3,138,222,668
26,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,10,0,527,908,965
27,68,68,920,920,0,22,22,878,878,0,0.0022465026039007454,0.0022465026039007454,897,897,0,-1,3,3,2,20,890,94,908
28,65,167,933,982,49,22,22,913,913,0,0.003267640151128357,0.005037611899656217,935,962,27,4,3,3,2,19,959,135,128
29,0,616,1,998,997,0,26,1,710,709,0.0,0.002484768031587188,1,911,910,2,-1,3,4,0,460,426,304
30,6,107,409,895,486,30,30,500,500,0,0.0002723033459273631,0.0002723033459273631,615,615,0,5,4,4,9,1,200,500,623
31,1,207,333,965,632,6,32,333,628,295,0.0,0.0021784267674189047,1,883,882,3,6,4,6,2,98,344,111
32,92,298,921,984,63,22,22,775,775,0,0.0026549576227917903,0.00796487286837537,915,977,62,3,3,3,2,22,931,128,6
33,8,110,518,923,405,18,18,514,514,0,0.00013615167296368154,0.00037441710065012424,523,669,146,4,4,4,5,4,311,270,545
34,14,220,571,968,397,22,30,497,568,71,0.00030634126416828345,0.002314578440382586,626,899,273,3,4,4,7,3,359,307,122
35,0,102,1,923,922,0,5,1,384,383,0.0,0.00010211375472276115,1,496,495,4,-1,5,3,0,746,569,394
36,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,5,0,463,916,812
37,0,102,1,871,870,0,49,1,383,382,0.0,0.00010211375472276115,1,478,477,4,-1,5,30,0,7,823,584
38,33,135,718,921,203,74,74,755,755,0,0.0011232513019503727,0.0011232513019503727,816,816,0,4,3,3,9,8,245,497,401
39,28,28,698,698,0,78,78,791,791,0,0.0002382654276864427,0.0002382654276864427,590,590,0,-1,3,3,10,3,427,318,786
40,123,224,933,968,35,60,60,878,878,0,0.0023486163586235067,0.0023486163586235067,905,905,0,5,3,3,5,19,677,144,331
41,8,110,506,912,406,12,12,434,434,0,3.4037918240920386e-05,3.4037918240920386e-05,405,405,0,4,4,4,4,2,448,627,718
42,0,616,1,998,997,0,24,1,776,775,0.0,0.004118588107151367,1,942,941,2,-1,3,3,1,748,913,45
43,6,6,396,396,0,32,32,445,445,0,0.00013615167296368154,0.00013615167296368154,519,519,0,-1,4,4,12,1,175,555,871
44,12,12,545,545,0,12,12,434,434,0,0.00010211375472276115,0.00010211375472276115,487,487,0,-1,4,4,4,3,448,496,997
45,0,102,1,933,932,0,4,1,393,392,0.0,0.00017018959120460194,1,558,557,4,-1,5,2,0,429,833,124
46,0,102,1,922,921,0,3,1,364,363,0.0,0.00037441710065012424,1,667,666,4,-1,5,2,0,990,498,467
47,16,632,521,991,470,144,154,789,823,34,0.0,0.0011232513019503727,1,809,808,2,3,3,17,1,71,655,195
48,10,10,598,598,0,8,8,492,492,0,0.00017018959120460194,0.00017018959120460194,553,553,0,-1,4,4,2,4,926,332,877
49,2,2,358,358,0,7,7,386,386,0,3.4037918240920386e-05,3.4037918240920386e-05,414,414,0,-1,5,5,4,1,822,530,569
50,6,108,403,894,491,29,29,497,497,0,0.00013615167296368154,0.0004084550188910446,503,660,157,4,4,4,9,1,389,531,303
51,0,102,1,974,973,0,3,1,436,435,0.0,0.0002723033459273631,1,638,637,4,-1,5,2,0,978,457,467
52,100,100,912,912,0,100,100,990,990,0,0.03829265802103543,0.03829265802103543,997,997,0,-1,1,1,4,23,558,66,888
53,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,3,0,490,796,426
54,0,616,1,995,994,0,28,1,610,609,0.0,0.0010211375472276116,1,811,810,2,-1,3,5,1,349,830,145
55,8,624,525,998,473,10,24,487,728,241,6.807583648184077e-05,0.0032336022328874367,452,931,479,2,4,3,3,2,620,749,27
56,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,9,0,136,695,745
57,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,16,0,53,228,905
58,6,107,426,910,484,9,9,434,434,0,0.0,0.0,1,1,0,5,4,4,3,1,471,639,623
59,66,168,859,956,97,50,50,829,829,0,0.0012934408931549745,0.0014295925661186562,846,853,7,4,3,3,5,12,773,163,420
60,0,206,1,971,970,0,22,1,587,586,0.0,0.0017018959120460194,1,869,868,3,-1,4,5,0,533,254,133
61,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,2,0,991,820,903
62,0,206,1,956,955,0,30,1,482,481,0.0,0.0008509479560230097,1,774,773,3,-1,4,9,0,306,702,189
63,358,564,990,997,7,48,48,915,915,0,0.007284114503556962,0.008577555396711936,977,982,5,3,3,3,3,81,585,32,43
64,0,616,1,997,996,0,44,1,818,817,0.0,0.009564655025698629,1,981,980,2,-1,3,4,1,652,706,10
65,6,622,383,988,605,22,58,376,536,160,0.0,0.0011913271384322134,1,821,820,2,4,3,14,1,122,734,405
66,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,7,0,450,728,975
67,0,101,1,886,885,0,9,1,332,331,0.0,3.4037918240920386e-05,1,392,391,6,-1,7,9,0,192,811,893
68,84,84,915,915,0,28,28,837,837,0,0.0027911092957554717,0.0027911092957554717,928,928,0,-1,3,3,3,19,888,135,773
69,0,206,1,956,955,0,22,1,465,464,0.0,0.00030634126416828345,1,638,637,3,-1,4,7,3,372,746,134
70,126,332,915,980,65,60,60,835,835,0,0.0015657442390823377,0.003437829742332959,862,936,74,3,3,3,5,19,238,59,123
71,17,223,640,969,329,40,40,635,635,0,0.0005105687736138058,0.0020763130126961434,710,878,168,3,4,4,8,6,270,467,108
72,0,102,1,906,905,0,5,1,376,375,0.0,3.4037918240920386e-05,1,406,405,4,-1,5,3,0,471,766,718
73,34,650,671,991,320,118,154,676,779,103,0.0007488342013002485,0.002484768031587188,755,900,145,2,3,3,19,3,31,236,53
74,121,222,954,980,26,28,28,846,846,0,0.0018720855032506212,0.0018720855032506212,880,880,0,5,3,3,3,33,676,15,442
75,40,40,728,728,0,132,132,879,879,0,0.0014295925661186562,0.0014295925661186562,841,841,0,-1,2,2,12,1,62,612,946
