,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,0,1640,1,1000,999,0,112,1,742,741,0.0,0.007250076585316042,1,965,964,1,-1,2,16,1,145,874,116
1,100,100,848,848,0,100,100,616,616,0,0.014364001497668403,0.014364001497668403,989,989,0,-1,1,1,19,49,38,31,832
2,2,208,366,970,604,6,16,378,537,159,0.0,0.0005786446100956465,1,719,718,3,5,4,4,2,578,842,440
3,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,7,0,505,970,902
4,6,212,385,947,562,51,55,465,479,14,6.807583648184077e-05,0.00017018959120460194,442,527,85,3,4,4,18,1,34,555,410
5,6,212,460,973,513,22,26,622,686,64,0.00010211375472276115,0.00176997174852786,490,874,384,3,4,4,5,3,574,410,44
6,483,483,992,992,0,104,104,983,983,0,0.012662105585622384,0.012662105585622384,988,988,0,-1,2,2,5,83,565,10,847
7,755,755,995,995,0,272,272,997,997,0,0.014568229007113924,0.014568229007113924,987,987,0,-1,2,2,11,91,215,7,367
8,52,153,891,974,83,12,12,692,692,0,0.0018380475850097008,0.0018380475850097008,882,882,0,6,4,4,2,23,751,122,862
9,20,226,734,981,247,22,22,818,818,0,0.0004765308553728854,0.001599782157323258,700,882,182,3,3,3,2,3,999,307,473
10,13,219,576,961,385,21,25,445,472,27,0.00017018959120460194,0.00037441710065012424,541,663,122,3,4,4,9,6,289,279,220
11,16,222,602,968,366,40,40,714,714,0,0.00030634126416828345,0.0010211375472276116,625,813,188,3,3,3,5,3,571,410,355
12,2,103,351,882,531,18,18,391,391,0,0.0,0.0,1,1,0,5,5,5,10,1,99,807,896
13,25,25,756,756,0,30,30,766,766,0,0.001157289220191293,0.001157289220191293,816,816,0,-1,3,3,4,4,660,125,967
14,0,102,1,932,931,0,7,1,386,385,0.0,6.807583648184077e-05,1,444,443,4,-1,5,5,0,695,866,260
15,4,4,453,453,0,4,4,414,414,0,0.00017018959120460194,0.00017018959120460194,547,547,0,-1,5,5,2,2,841,363,880
16,18,119,647,930,283,26,26,693,693,0,0.0005786446100956465,0.0006807583648184077,731,755,24,5,3,3,4,2,632,724,464
17,2,2,373,373,0,5,5,408,408,0,0.0,0.0,1,1,0,-1,5,5,3,1,576,558,961
18,0,101,1,936,935,0,2,1,330,329,0.0,6.807583648184077e-05,1,455,454,5,-1,6,2,0,816,200,598
19,6,6,384,384,0,32,32,411,411,0,6.807583648184077e-05,6.807583648184077e-05,440,440,0,-1,4,4,16,3,134,466,831
20,7,109,496,908,412,17,17,445,445,0,6.807583648184077e-05,0.00030634126416828345,443,626,183,4,4,4,7,3,324,631,524
21,0,206,1,987,986,0,8,1,598,597,0.0,0.001157289220191293,1,839,838,3,-1,4,2,0,981,971,73
22,30,131,670,888,218,138,138,749,749,0,0.0007147962830593281,0.0007488342013002485,743,749,6,5,3,3,18,6,69,490,401
23,6,6,419,419,0,16,16,430,430,0,3.4037918240920386e-05,3.4037918240920386e-05,400,400,0,-1,4,4,7,1,416,807,987
24,40,142,769,934,165,60,60,781,781,0,0.0012253650566731338,0.0013615167296368155,834,846,12,4,2,2,7,2,299,325,487
25,0,102,1,932,931,0,4,1,366,365,0.0,6.807583648184077e-05,1,449,448,4,-1,5,3,1,844,472,499
26,2,103,399,964,565,4,4,468,468,0,3.4037918240920386e-05,3.4037918240920386e-05,403,403,0,5,5,5,2,1,865,718,373
27,0,206,1,977,976,0,12,1,633,632,0.0,0.007386228258279724,1,975,974,3,-1,4,2,0,681,820,0
28,104,206,933,977,44,54,54,933,933,0,0.0033357159876101976,0.003437829742332959,928,932,4,4,2,2,4,22,607,116,280
29,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,14,0,84,776,712
30,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,6,0,764,614,916
31,2,2,388,388,0,3,3,393,393,0,0.0,0.0,1,1,0,-1,5,5,2,1,974,853,548
32,103,103,920,920,0,40,40,859,859,0,0.0024166921951053475,0.0024166921951053475,902,902,0,-1,3,3,4,19,401,72,850
33,16,118,691,951,260,24,24,819,819,0,0.0005786446100956465,0.0006126825283365669,734,740,6,4,3,3,3,1,693,439,870
34,0,206,1,982,981,0,8,1,582,581,0.0,0.0046972327172470135,1,956,955,3,-1,4,2,0,751,909,9
35,34,135,712,915,203,74,74,642,642,0,0.0002723033459273631,0.0002723033459273631,597,597,0,6,4,4,13,13,160,256,621
36,192,294,933,960,27,240,240,885,885,0,0.002110350930937064,0.002314578440382586,886,894,8,4,2,2,22,17,22,96,248
37,7,213,517,969,452,11,12,458,475,17,6.807583648184077e-05,0.0004084550188910446,453,661,208,3,4,4,4,2,783,627,351
38,8,8,565,565,0,8,8,487,487,0,0.00013615167296368154,0.00013615167296368154,522,522,0,-1,4,4,3,2,879,499,859
39,21,123,745,963,218,20,20,818,818,0,0.0007147962830593281,0.0011913271384322134,760,825,65,4,3,3,3,7,576,427,345
40,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,3,0,654,836,638
41,60,162,840,943,103,84,84,882,882,0,0.0018040096667687805,0.0020082371762143027,874,884,10,4,2,2,8,5,158,418,378
42,44,44,749,749,0,124,124,800,800,0,0.0009530617107457708,0.0009530617107457708,798,798,0,-1,3,3,14,8,21,264,472
43,0,206,1,944,943,0,78,1,562,561,0.0,0.0012934408931549745,1,829,828,3,-1,4,17,1,10,947,68
44,18,119,584,888,304,48,48,485,485,0,0.0002042275094455223,0.0002042275094455223,568,568,0,7,3,3,14,3,127,761,448
45,173,379,948,984,36,88,88,881,881,0,0.0031314884781646754,0.004493005207801491,925,947,22,3,3,3,8,33,488,15,116
46,335,437,982,988,6,80,80,961,961,0,0.008237176214302734,0.008339289969025495,975,975,0,4,3,3,5,54,284,19,266
47,359,975,991,1000,9,72,72,974,974,0,0.0123557643214541,0.01507879778072773,989,991,2,2,2,2,3,75,869,24,65
48,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,21,1,74,828,939
49,0,206,1,963,962,0,16,1,508,507,0.0,0.00176997174852786,1,872,871,3,-1,4,4,0,516,880,94
50,1,103,331,945,614,3,6,331,467,136,3.4037918240920386e-05,0.00037441710065012424,400,680,280,4,6,5,3,2,790,374,185
51,12,114,643,949,306,18,18,730,730,0,0.0007147962830593281,0.0007828721195411688,769,785,16,4,4,4,3,5,642,535,493
52,0,102,1,865,864,0,25,1,344,343,0.0,0.0,1,1,0,4,-1,5,24,0,28,934,503
53,98,304,893,982,89,92,92,910,910,0,0.0028591851322373124,0.0037441710065012424,916,944,28,3,3,3,7,12,214,104,497
