,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,16,16,604,604,0,52,52,749,749,0,0.0002723033459273631,0.0002723033459273631,631,631,0,-1,3,3,7,1,342,655,201
1,61,163,921,980,59,12,12,763,763,0,0.0015317063208414173,0.002280540522141666,879,915,36,4,4,4,2,20,865,109,84
2,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,7,0,324,978,817
3,0,102,1,907,906,0,13,1,407,406,0.0,0.00037441710065012424,1,662,661,4,-1,5,7,0,364,916,134
4,4,4,472,472,0,4,4,413,413,0,3.4037918240920386e-05,3.4037918240920386e-05,408,408,0,-1,5,5,2,3,681,598,921
5,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,4,0,503,457,478
6,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,6,0,267,906,982
7,9,111,598,949,351,6,6,454,454,0,0.0002382654276864427,0.0005786446100956465,613,737,124,4,5,5,3,8,642,302,612
8,15,221,622,972,350,16,20,531,562,31,0.00034037918240920387,0.0013615167296368155,648,858,210,3,4,4,4,5,709,487,255
9,0,206,1,968,967,0,10,1,466,465,0.0,0.0006467204465774873,1,746,745,3,-1,4,3,0,703,847,375
10,275,275,985,985,0,32,32,896,896,0,0.007420266176520644,0.007420266176520644,976,976,0,-1,3,3,2,81,934,32,933
11,0,206,1,963,962,0,26,1,465,464,0.0,0.0008169100377820892,1,762,761,3,-1,4,9,0,166,356,335
12,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,4,0,652,813,880
13,205,411,946,981,35,122,122,831,831,0,0.0025188059498281084,0.0026889955410327104,912,915,3,3,3,3,12,34,175,89,504
14,16,222,536,951,415,92,92,706,706,0,0.000442492937131965,0.0007828721195411688,682,772,90,3,3,3,12,1,239,727,162
15,10,10,528,528,0,26,26,509,509,0,0.00017018959120460194,0.00017018959120460194,541,541,0,-1,4,4,7,6,221,406,611
16,28,130,761,944,183,28,28,797,797,0,0.0012594029749140542,0.0013615167296368155,837,847,10,4,3,3,3,4,901,281,661
17,6,6,451,451,0,7,7,456,456,0,6.807583648184077e-05,6.807583648184077e-05,445,445,0,-1,4,4,2,1,905,265,428
18,20,20,593,593,0,62,62,564,564,0,0.00030634126416828345,0.00030634126416828345,607,607,0,-1,3,3,14,3,268,704,907
19,1,103,332,945,613,2,3,332,377,45,0.0,0.0002723033459273631,1,623,622,4,7,5,2,3,960,181,80
20,5,106,484,941,457,6,6,429,429,0,0.0002042275094455223,0.0002042275094455223,573,573,0,5,5,5,3,3,835,369,935
21,38,244,741,967,226,80,80,780,780,0,0.0006126825283365669,0.0009530617107457708,724,783,59,3,3,3,10,5,169,221,46
22,14,115,637,949,312,12,12,602,602,0,0.0005786446100956465,0.0005786446100956465,726,726,0,5,4,4,2,3,954,616,603
23,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,9,0,319,735,802
24,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,6,0,489,839,867
25,102,308,877,971,94,158,158,830,830,0,0.0012934408931549745,0.0017359338302869397,825,869,44,3,2,2,17,15,73,138,284
