,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,7398,8014,814,834,20,4224,4224,817,817,0,0.001599782157323258,0.0017359338302869397,708,733,25,2,2,2,165,364,465,597,342
1,7776,8376,844,858,14,9072,9072,821,821,0,0.0008509479560230097,0.0009870996289866913,430,495,65,2,2,2,387,306,305,374,244
2,100,100,3,3,0,100,100,1,1,0,0.0006467204465774873,0.0006467204465774873,224,224,0,2,1,1,635,203,409,479,817
3,7198,7404,787,796,9,1224,1224,788,788,0,0.0012594029749140542,0.0013615167296368155,681,705,24,3,2,2,42,416,681,280,435
4,100,100,3,3,0,100,100,1,1,0,0.002382654276864427,0.002484768031587188,815,825,10,1,1,1,230,510,112,371,164
5,3336,3952,384,520,136,2488,2488,410,410,0,0.0005105687736138058,0.0008509479560230097,227,512,285,2,2,2,124,177,729,521,810
6,320,1960,321,373,52,4826,4890,324,325,1,3.4037918240920386e-05,0.0005786446100956465,7,250,243,1,2,2,313,17,54,259,128
7,5168,6808,656,774,118,4576,4600,640,645,5,0.0007147962830593281,0.0017359338302869397,352,748,396,1,2,2,208,245,833,360,464
8,5800,7440,728,823,95,5176,5200,670,681,11,0.0006467204465774873,0.0014636304843595766,319,691,372,1,2,2,235,274,319,689,339
9,976,1592,221,247,26,3264,3264,234,234,0,0.00013615167296368154,0.0006807583648184077,26,373,347,2,2,2,189,46,68,821,366
10,1600,2216,185,217,32,2048,2048,165,165,0,0.00017018959120460194,0.0002382654276864427,46,65,19,2,2,2,122,94,711,737,716
11,3814,4414,497,579,82,2582,2582,386,386,0,0.0006467204465774873,0.0007488342013002485,345,427,82,2,2,2,138,215,814,151,374
12,2944,3560,329,417,88,3120,3120,343,343,0,0.0005105687736138058,0.0007828721195411688,230,440,210,2,2,2,159,148,648,465,881
13,2648,4288,371,515,144,5352,5376,369,371,2,0.0005105687736138058,0.0010211375472276116,201,510,309,1,2,2,282,113,209,838,18
14,100,100,3,3,0,100,100,1,1,0,0.001599782157323258,0.0017359338302869397,726,752,26,2,1,1,365,433,228,155,191
15,3024,3624,361,434,73,4320,4320,481,481,0,0.0004765308553728854,0.0005105687736138058,192,214,22,2,2,2,210,129,715,117,856
16,100,100,3,3,0,100,100,1,1,0,0.004220701861874128,0.0042547397801150485,894,895,1,2,1,1,55,368,886,615,473
17,4392,5008,523,601,78,5656,5656,618,618,0,0.0005446066918547262,0.0007828721195411688,242,386,144,2,2,2,247,168,157,262,220
18,8596,9212,862,874,12,3064,3064,881,881,0,0.0018720855032506212,0.0023486163586235067,770,812,42,2,2,2,109,456,449,476,232
19,3664,4280,532,624,92,376,376,255,255,0,0.0014295925661186562,0.001599782157323258,734,764,30,2,2,2,22,250,882,698,540
20,100,100,3,3,0,100,100,1,1,0,0.0006807583648184077,0.001157289220191293,267,579,312,2,1,1,506,195,719,97,111
21,4768,5384,580,633,53,8048,8048,564,564,0,0.0004084550188910446,0.0005446066918547262,107,188,81,2,2,2,383,178,616,849,74
22,100,100,3,3,0,100,100,1,1,0,0.00088498587426393,0.0011232513019503727,406,551,145,2,1,1,448,222,516,162,235
23,5504,6120,715,748,33,10880,10880,724,724,0,0.0007488342013002485,0.0010211375472276116,302,494,192,2,2,2,509,173,274,386,883
24,4088,4704,530,600,70,6888,6888,497,497,0,0.000442492937131965,0.000442492937131965,154,154,0,2,2,2,342,167,328,665,489
25,2648,3264,294,363,69,3624,3624,319,319,0,0.0005105687736138058,0.0005105687736138058,208,207,-1,2,2,2,183,122,485,18,203
26,2760,3376,290,385,95,2520,2520,341,341,0,0.0006126825283365669,0.0011913271384322134,321,626,305,2,2,2,129,144,887,74,373
27,4240,4856,507,583,76,5200,5200,538,538,0,0.0005446066918547262,0.0007488342013002485,225,362,137,2,2,2,241,181,858,184,689
28,10408,11008,878,888,10,6280,6280,865,865,0,0.0015657442390823377,0.0018380475850097008,701,762,61,2,2,2,229,487,771,718,157
29,100,100,3,3,0,100,100,1,1,0,0.0020422750944552232,0.0021784267674189047,804,821,17,1,1,1,392,405,661,170,336
30,5656,7296,705,800,95,9608,9632,714,716,2,0.0005786446100956465,0.0007488342013002485,205,327,122,1,2,2,440,193,111,540,359
31,3656,4256,440,541,101,2536,2536,570,570,0,0.0005786446100956465,0.0008169100377820892,299,470,171,2,2,2,115,185,646,695,288
32,6408,6614,756,770,14,3864,3864,732,732,0,0.0007488342013002485,0.00088498587426393,409,502,93,3,2,2,159,318,416,454,793
33,100,100,3,3,0,100,100,1,1,0,0.0007147962830593281,0.0008169100377820892,317,371,54,2,1,1,394,125,184,776,530
34,3784,4384,416,492,76,4360,4360,361,361,0,0.0005446066918547262,0.0006467204465774873,207,284,77,2,2,2,217,181,874,873,67
35,100,100,3,3,0,100,100,1,1,0,0.0009870996289866913,0.001157289220191293,460,567,107,2,1,1,427,258,248,136,249
36,5160,5776,673,731,58,3768,3768,592,592,0,0.0012253650566731338,0.0012594029749140542,631,641,10,2,2,2,174,261,698,95,588
37,4272,4888,528,623,95,6272,6272,608,608,0,0.0004084550188910446,0.0004765308553728854,142,182,40,2,2,2,293,168,604,262,237
38,11104,12704,879,894,15,10336,10336,879,879,0,0.0012934408931549745,0.0013615167296368155,631,662,31,1,2,2,379,427,454,484,665
39,3600,4216,427,549,122,3808,3808,397,397,0,0.0007488342013002485,0.0008169100377820892,414,458,44,2,2,2,190,177,153,645,895
40,6000,6616,770,803,33,472,472,749,749,0,0.0013615167296368155,0.0015657442390823377,719,763,44,2,2,2,22,410,882,515,689
41,1710,2326,274,497,223,228,228,79,79,0,0.00030634126416828345,0.000442492937131965,154,293,139,2,3,3,18,180,892,832,725
42,3136,3752,344,479,135,2224,2224,384,384,0,0.0005446066918547262,0.0005446066918547262,266,266,0,2,2,2,112,169,18,201,172
43,7680,8280,825,835,10,11856,11856,823,823,0,0.0008509479560230097,0.0011232513019503727,385,551,166,2,2,2,510,249,159,638,654
44,4856,5456,616,689,73,3944,3944,614,614,0,0.0010211375472276116,0.0012253650566731338,555,631,76,2,2,2,182,239,198,680,452
45,3366,3982,361,479,118,1568,1568,387,387,0,0.000442492937131965,0.0004765308553728854,168,197,29,2,2,2,74,187,725,2,554
46,3928,5568,509,702,193,2696,2720,365,390,25,0.000442492937131965,0.0011232513019503727,189,594,405,1,2,2,143,220,458,293,499
47,5232,5848,665,724,59,4112,4112,544,544,0,0.0007828721195411688,0.00088498587426393,432,500,68,2,2,2,194,264,694,472,323
48,5112,6752,662,784,122,7992,8016,665,669,4,0.0006807583648184077,0.0009870996289866913,321,491,170,1,2,2,372,192,88,192,355
49,6408,7008,754,780,26,8328,8328,751,751,0,0.0008169100377820892,0.0009190237925048504,396,447,51,2,2,2,360,240,689,321,49
50,864,1480,122,149,27,1618,1618,128,128,0,0.00030634126416828345,0.00034037918240920387,64,80,16,2,2,2,97,48,630,160,778
51,100,100,3,3,0,100,100,1,1,0,0.001940161339732462,0.0021784267674189047,782,816,34,1,1,1,481,557,214,717,572
52,100,100,3,3,0,100,100,1,1,0,0.001055175465468532,0.0012594029749140542,541,617,76,1,1,1,312,247,654,71,50
53,2200,2816,273,320,47,3592,3592,276,276,0,0.00034037918240920387,0.0004765308553728854,106,185,79,2,2,2,193,106,767,576,358
54,6312,6928,745,794,49,7400,7400,787,787,0,0.0008169100377820892,0.00088498587426393,417,452,35,2,2,2,311,243,699,218,777
55,4752,6392,612,780,168,6880,6904,606,614,8,0.0005105687736138058,0.0006467204465774873,230,328,98,1,2,2,325,192,599,652,403
56,11936,13536,861,882,21,10368,10368,841,841,0,0.0020763130126961434,0.0023486163586235067,813,839,26,1,2,2,375,473,6,806,392
57,100,100,3,3,0,100,100,1,1,0,0.003710133088260322,0.003880322679464924,887,888,1,2,1,1,163,633,278,222,51
58,3552,4152,455,515,60,6336,6336,496,496,0,0.0002723033459273631,0.000442492937131965,62,164,102,2,2,2,306,132,282,884,164
59,100,100,3,3,0,100,100,1,1,0,0.0017359338302869397,0.0019061234214915416,753,783,30,2,1,1,252,405,513,170,156
60,5080,5696,614,672,58,7096,7096,626,626,0,0.0005786446100956465,0.0007828721195411688,237,374,137,2,2,2,319,193,175,10,335
61,100,100,3,3,0,100,100,1,1,0,0.0016678579938050988,0.0018720855032506212,735,777,42,1,1,1,533,299,70,585,612
62,2166,2782,307,342,35,4352,4352,332,332,0,0.0002042275094455223,0.0002382654276864427,55,65,10,2,2,2,230,94,112,431,72
63,3456,4072,452,514,62,6192,6192,456,456,0,0.00030634126416828345,0.0004084550188910446,87,140,53,2,2,2,315,144,287,674,168
64,1288,1904,224,243,19,3048,3048,228,228,0,0.00013615167296368154,0.0004084550188910446,26,157,131,2,2,2,174,64,242,553,743
65,2456,4056,300,506,206,3752,3752,294,294,0,0.0004084550188910446,0.0007488342013002485,150,401,251,1,2,2,203,122,586,411,805
66,2920,3520,300,432,132,1166,1166,261,261,0,0.00034037918240920387,0.0004084550188910446,113,175,62,2,2,2,68,172,435,212,49
67,100,100,3,3,0,100,100,1,1,0,0.0019061234214915416,0.002144388849177984,784,815,31,2,1,1,411,442,760,19,809
68,3880,4480,494,587,93,3176,3176,491,491,0,0.0007147962830593281,0.0007488342013002485,407,430,23,2,2,2,155,199,475,668,481
69,5448,6064,658,711,53,3576,3576,579,579,0,0.0010892133837094523,0.0019741992579733825,571,777,206,2,2,2,156,273,731,421,656
70,4734,6374,615,768,153,2952,2976,782,787,5,0.0007488342013002485,0.0012253650566731338,437,654,217,1,2,2,117,229,541,687,178
71,2296,2912,231,324,93,2350,2350,335,335,0,0.0005105687736138058,0.0007147962830593281,251,418,167,2,2,2,122,118,366,854,729
72,5016,5632,651,712,61,3160,3160,676,676,0,0.0005786446100956465,0.0008509479560230097,295,512,217,2,2,2,139,255,260,557,608
73,100,100,3,3,0,100,100,1,1,0,0.002110350930937064,0.0023486163586235067,779,796,17,2,1,1,118,142,883,827,270
74,3920,4536,526,580,54,7168,7168,541,541,0,0.0007488342013002485,0.0010892133837094523,363,552,189,2,2,2,358,155,774,250,401
75,3736,4352,436,514,78,5224,5224,439,439,0,0.0006126825283365669,0.0006126825283365669,275,275,0,2,2,2,253,160,581,796,246
76,100,100,3,3,0,100,100,1,1,0,0.002586881786309949,0.0026549576227917903,832,836,4,2,1,1,230,459,112,531,620
77,100,100,3,3,0,100,100,1,1,0,0.0009870996289866913,0.0012934408931549745,491,634,143,1,1,1,470,140,452,575,75
78,9080,9680,853,867,14,6040,6040,836,836,0,0.0013615167296368155,0.0014636304843595766,645,677,32,2,2,2,220,410,730,515,828
79,100,100,3,3,0,100,100,1,1,0,0.0018380475850097008,0.0019741992579733825,762,776,14,2,1,1,254,349,370,131,421
80,4860,6500,645,771,126,1056,1080,529,573,44,0.0006807583648184077,0.0028591851322373124,432,839,407,1,2,2,55,293,804,154,78
81,100,100,3,3,0,100,100,1,1,0,0.0013615167296368155,0.0019741992579733825,649,786,137,1,1,1,294,378,476,543,219
82,5064,5664,627,678,51,8584,8584,674,674,0,0.0002382654276864427,0.0002723033459273631,60,71,11,2,2,2,388,168,588,26,20
83,100,100,3,3,0,100,100,1,1,0,0.003369753905851118,0.003642057251778481,871,883,12,2,1,1,171,593,589,13,827
84,1842,2048,496,569,73,296,296,378,378,0,0.0006126825283365669,0.0007147962830593281,478,548,70,3,3,3,21,242,894,640,883
85,4760,5376,590,657,67,3048,3048,508,508,0,0.0009870996289866913,0.0012594029749140542,538,631,93,2,2,2,141,248,59,38,347
86,7112,7728,803,824,21,5624,5624,791,791,0,0.0015657442390823377,0.00176997174852786,704,739,35,2,2,2,230,323,112,608,82
87,100,100,3,3,0,100,100,1,1,0,0.003369753905851118,0.003369753905851118,856,856,0,2,1,1,117,372,827,747,332
88,3072,3688,356,484,128,602,602,363,363,0,0.0009190237925048504,0.0012253650566731338,605,710,105,2,2,2,35,195,870,648,401
89,6664,6870,716,726,10,9256,9256,719,719,0,0.0007828721195411688,0.0007828721195411688,329,329,0,3,2,2,391,229,236,300,905
90,2800,3400,343,395,52,4480,4480,315,315,0,0.000442492937131965,0.0006807583648184077,159,322,163,2,2,2,238,133,380,427,859
91,4392,6032,567,714,147,7768,7792,523,528,5,0.0006467204465774873,0.0007828721195411688,265,352,87,1,2,2,388,177,588,645,739
92,5312,5928,677,727,50,2384,2384,615,615,0,0.0008509479560230097,0.0009190237925048504,498,538,40,2,2,2,110,293,783,37,898
93,7232,7832,800,823,23,4726,4726,804,804,0,0.0011232513019503727,0.0013955546478777359,588,664,76,2,2,2,188,344,223,570,678
94,8340,8940,838,856,18,1656,1656,831,831,0,0.00176997174852786,0.0020082371762143027,763,781,18,2,2,2,60,479,852,869,492
95,100,100,3,3,0,100,100,1,1,0,0.001055175465468532,0.0012594029749140542,510,622,112,2,1,1,411,210,872,773,250
96,5328,5944,655,711,56,4496,4496,685,685,0,0.0013615167296368155,0.0014295925661186562,654,668,14,2,2,2,191,243,552,847,362
97,12200,12816,897,901,4,6888,6888,891,891,0,0.002314578440382586,0.002382654276864427,810,817,7,2,2,2,231,563,84,720,18
98,100,100,3,3,0,100,100,1,1,0,0.0019741992579733825,0.002144388849177984,780,804,24,2,1,1,275,336,243,298,336
99,100,100,3,3,0,100,100,1,1,0,0.001055175465468532,0.001497668402600497,528,697,169,1,1,1,346,207,19,658,439
